geoid,state,county,coal2001,coal2002,coal2003,coal2004,coal2005,coal2006,coal2007,coal2008,coal2009,coal2010,coal2011,coal2012,coal2013,coal2014,coal2015,coal2016,coal2017,coal2018,coal2019,coal2020,coal2021,coal2022,coal2023,coal2024,surface2001,surface2002,surface2003,surface2004,surface2005,surface2006,surface2007,surface2008,surface2009,surface2010,surface2011,surface2012,surface2013,surface2014,surface2015,surface2016,surface2017,surface2018,surface2019,surface2020,surface2021,surface2022,surface2023,surface2024,underground2001,underground2002,underground2003,underground2004,underground2005,underground2006,underground2007,underground2008,underground2009,underground2010,underground2011,underground2012,underground2013,underground2014,underground2015,underground2016,underground2017,underground2018,underground2019,underground2020,underground2021,underground2022,underground2023,underground2024
51185,VA,Tazewell,1626539.0,1435455.0,1293990.0,1335068.0,1237844.0,1349704.0,1165052.0,744959.0,836322.0,943236.0,1118585.0,1410408.0,1248095.0,1324602.0,728966.0,250145.0,144179.0,214540.0,223001.0,79373.0,166483.0,470157.0,806244.0,671994.0,76447.0,251602.0,247395.0,182100.0,164190.0,136029.0,53141.0,95255.0,488891.0,575177.0,662426.0,939616.0,766863.0,762470.0,375433.0,250145.0,144179.0,214540.0,221522.0,79373.0,166483.0,402357.0,615817.0,533282.0,1550092.0,1183853.0,1046595.0,1152968.0,1073654.0,1213675.0,1111911.0,649704.0,347431.0,368059.0,456159.0,470792.0,481232.0,562132.0,353533.0,0.0,0.0,0.0,1479.0,0.0,0.0,67800.0,190427.0,138712.0
51195,VA,Wise,15163908.0,14879377.0,15625180.0,15867760.0,14601435.0,13775558.0,12384614.0,11168801.0,10333517.0,10257671.0,9213826.0,5792720.0,3688097.0,2774644.0,2150835.0,1498509.0,1967146.0,1914667.0,1932398.0,843287.0,579101.0,871504.0,503885.0,406163.0,7015081.0,6453283.0,6205195.0,6973576.0,6666336.0,6458806.0,5708826.0,4691448.0,4686039.0,4704568.0,3642743.0,2854197.0,1651810.0,828266.0,988035.0,818710.0,653825.0,724225.0,1250046.0,562587.0,335039.0,535381.0,328707.0,291536.0,8148827.0,8426094.0,9419985.0,8894184.0,7935099.0,7316752.0,6675788.0,6477353.0,5647478.0,5553103.0,5571083.0,2927923.0,2036287.0,1936842.0,1162800.0,618880.0,853598.0,893621.0,659413.0,280700.0,244062.0,336123.0,175178.0,114627.0
53033,WA,King,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53041,WA,Lewis,4624245.0,5827162.0,6231874.0,5653221.0,5265672.0,2579549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4624245.0,5827162.0,6231874.0,5653221.0,5265672.0,2579549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54001,WV,Barbour,567792.0,916134.0,988636.0,967679.0,823107.0,1378770.0,1673667.0,2099839.0,1938349.0,1622466.0,1291996.0,1128404.0,1024438.0,1026372.0,1005556.0,1001623.0,1463070.0,1169514.0,1106710.0,756071.0,905261.0,2402952.0,3266400.0,3443676.0,46494.0,100744.0,180401.0,196412.0,168184.0,630523.0,151866.0,634183.0,489861.0,300898.0,48505.0,0.0,4710.0,9788.0,16498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521298.0,815390.0,808235.0,771267.0,654923.0,748247.0,1521801.0,1465656.0,1448488.0,1321568.0,1243491.0,1128404.0,1019728.0,1016584.0,989058.0,1001623.0,1463070.0,1169514.0,1106710.0,756071.0,905261.0,2402952.0,3266400.0,3443676.0
54005,WV,Boone,32676625.0,31932267.0,30308149.0,31270245.0,30893254.0,30727979.0,33079645.0,30578208.0,25889948.0,22451922.0,22226756.0,16467029.0,14161337.0,13836099.0,8480679.0,5011116.0,4984099.0,4445483.0,4278519.0,2752048.0,3065256.0,3017778.0,2702574.0,2952857.0,13755878.0,15712545.0,14140053.0,14416202.0,15726903.0,17334954.0,20347901.0,17917730.0,14817345.0,12317283.0,12187040.0,9895678.0,8143207.0,7973743.0,3788676.0,2426019.0,2456096.0,2176904.0,1994631.0,597821.0,630233.0,823403.0,858568.0,792745.0,18920747.0,16219722.0,16168096.0,16854043.0,15166351.0,13393025.0,12731744.0,12660478.0,11072603.0,10134639.0,10039716.0,6571351.0,6018130.0,5862356.0,4692003.0,2585097.0,2528003.0,2268579.0,2283888.0,2154227.0,2435023.0,2194375.0,1844006.0,2160112.0
54009,WV,Brooke,1035414.0,1269590.0,0.0,0.0,220639.0,417816.0,405708.0,523950.0,102410.0,0.0,124389.0,279837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220639.0,417816.0,405708.0,523950.0,102410.0,0.0,124389.0,279837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035414.0,1269590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54015,WV,Clay,4569899.0,4214808.0,3879153.0,4158122.0,4096970.0,4024938.0,3753557.0,3600191.0,3029298.0,2095129.0,2503629.0,1044999.0,2694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79027.0,0.0,69141.0,207045.0,4569899.0,4213693.0,3769938.0,3948759.0,3942351.0,3882967.0,3564162.0,3309609.0,2511454.0,1572254.0,2164842.0,953454.0,2694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79027.0,0.0,0.0,140688.0,0.0,1115.0,109215.0,209363.0,154619.0,141971.0,189395.0,290582.0,517844.0,522875.0,338787.0,91545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69141.0,66357.0
54019,WV,Fayette,3391804.0,4479481.0,2337479.0,3763285.0,4447759.0,4566552.0,5844062.0,7046114.0,6180471.0,6466630.0,6214431.0,5340560.0,4612704.0,3949671.0,2709675.0,2353089.0,3145651.0,3362638.0,2674254.0,1265550.0,1889539.0,2357493.0,3093010.0,2933473.0,2543877.0,3438504.0,1262331.0,2557528.0,3012328.0,2911316.0,3633681.0,4468447.0,4605175.0,4400730.0,4067025.0,3792615.0,3323768.0,2570216.0,1625505.0,1454643.0,1852498.0,2280504.0,1658754.0,830744.0,935723.0,1475397.0,2161532.0,2106306.0,847927.0,1040977.0,1075148.0,1205757.0,1435431.0,1655236.0,2210381.0,2577667.0,1575296.0,2065900.0,2147406.0,1547945.0,1288936.0,1379455.0,1084170.0,898446.0,1293153.0,1082134.0,1015500.0,434806.0,953816.0,882096.0,931478.0,827167.0
54023,WV,Grant,774402.0,1436755.0,1364413.0,1181315.0,782560.0,206056.0,124757.0,0.0,0.0,5017.0,119574.0,132974.0,304.0,0.0,51431.0,0.0,4035.0,0.0,0.0,17692.0,26618.0,50289.0,119909.0,81291.0,524518.0,1233574.0,1217545.0,981049.0,527870.0,33334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4035.0,0.0,0.0,17692.0,26618.0,50289.0,119909.0,81291.0,249884.0,203181.0,146868.0,200266.0,254690.0,172722.0,124757.0,0.0,0.0,5017.0,119574.0,132974.0,304.0,0.0,51431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54025,WV,Greenbrier,779398.0,757261.0,576430.0,605678.0,373561.0,411301.0,804746.0,1059349.0,810349.0,911778.0,1505404.0,1227803.0,844687.0,1206912.0,916614.0,416697.0,790283.0,1105192.0,947964.0,267204.0,127248.0,142137.0,231977.0,105503.0,149276.0,123964.0,0.0,0.0,40279.0,0.0,145271.0,433615.0,199855.0,165912.0,735134.0,453979.0,309870.0,742277.0,574990.0,407944.0,665042.0,878122.0,749603.0,227158.0,127248.0,142137.0,231977.0,105503.0,630122.0,633297.0,576430.0,605678.0,333282.0,411301.0,659475.0,625734.0,610494.0,745866.0,770270.0,773824.0,534817.0,464635.0,341624.0,8753.0,125241.0,227070.0,198361.0,40046.0,0.0,0.0,0.0,0.0
54033,WV,Harrison,6141196.0,6005759.0,6636510.0,6996777.0,6813627.0,6392942.0,6959495.0,6047160.0,449017.0,588811.0,535586.0,386924.0,452916.0,433681.0,133321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253117.0,238299.0,202957.0,127724.0,143110.0,117060.0,375444.0,115238.0,43916.0,35372.0,32277.0,12757.0,19346.0,21846.0,3163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5888079.0,5767460.0,6433553.0,6869053.0,6670517.0,6275882.0,6584051.0,5931922.0,405101.0,553439.0,503309.0,374167.0,433570.0,411835.0,130158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54039,WV,Kanawha,16273744.0,15089701.0,16614482.0,15040158.0,13527693.0,12648434.0,11132932.0,11870228.0,10832772.0,9987983.0,9318058.0,8738999.0,9571011.0,10154764.0,7657646.0,5864423.0,6257671.0,6005301.0,5560418.0,3526788.0,3123887.0,3180152.0,3520942.0,2939869.0,8789374.0,6731534.0,6874981.0,5896044.0,5579766.0,5596852.0,4879488.0,5020677.0,3776432.0,2797686.0,2825990.0,2633670.0,3627726.0,3961441.0,2717706.0,1522003.0,1561413.0,1511829.0,1494476.0,525055.0,579604.0,657653.0,983511.0,915577.0,7441139.0,8333356.0,9737998.0,9142790.0,7947927.0,7051582.0,6253444.0,6849551.0,7056340.0,7190297.0,6492068.0,6105329.0,5943285.0,6193323.0,4939940.0,4342420.0,4696258.0,4493472.0,4065942.0,3001733.0,2544283.0,2522499.0,2537431.0,2024292.0
54043,WV,Lincoln,1766013.0,326724.0,234653.0,777430.0,1402501.0,1175294.0,1084085.0,1226404.0,1874360.0,1707425.0,1320694.0,1173719.0,543882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636302.0,665070.0,361930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1766013.0,326724.0,234653.0,777430.0,1402501.0,1175294.0,1084085.0,1226404.0,1238058.0,1042355.0,958764.0,1173719.0,543882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54045,WV,Logan,10374640.0,10364578.0,10537152.0,11360677.0,12057215.0,12664572.0,14156567.0,18540909.0,16674324.0,15885193.0,17053301.0,15114224.0,13343408.0,12231999.0,9561932.0,7883429.0,9914355.0,12376014.0,11594444.0,6860802.0,8153733.0,8589294.0,9093204.0,9897883.0,7208819.0,6927614.0,6617774.0,8082850.0,8936336.0,10338883.0,9937539.0,11336309.0,10258711.0,8604874.0,10246872.0,9048039.0,7977511.0,7308121.0,4749471.0,3889611.0,4214344.0,5216017.0,5521826.0,2017533.0,1812397.0,1885143.0,2256955.0,2781788.0,3158979.0,3436964.0,3919378.0,3277827.0,3120879.0,2325689.0,4219028.0,7204600.0,6415613.0,7280319.0,6747087.0,6066185.0,5365897.0,4923878.0,4812461.0,3993818.0,5669471.0,6998817.0,5951364.0,4740896.0,6224154.0,6607724.0,6800549.0,7112062.0
54047,WV,Mcdowell,5074169.0,4777697.0,4178369.0,4702025.0,4658181.0,5533336.0,5682548.0,5518897.0,4242159.0,5010467.0,4712472.0,4234130.0,4268724.0,3330376.0,2681762.0,2535630.0,3817534.0,3690577.0,3767810.0,2577727.0,2702337.0,2575215.0,2424176.0,2440771.0,1789257.0,2065743.0,1809845.0,2369930.0,2397122.0,2682406.0,2693013.0,2517447.0,1994221.0,2580827.0,2222577.0,1353049.0,1633626.0,1169261.0,1195389.0,1465241.0,2187916.0,1998116.0,1865867.0,1315294.0,1083952.0,1089877.0,946535.0,737047.0,3153045.0,2629940.0,2334173.0,2310055.0,2256195.0,2850930.0,2989535.0,3001450.0,2212013.0,2421588.0,2489895.0,2881081.0,2635098.0,2161115.0,1486373.0,1070389.0,1629618.0,1692461.0,1901943.0,1262433.0,1566413.0,1485338.0,1477641.0,1474453.0
54049,WV,Marion,1193754.0,88104.0,420764.0,5071565.0,6448102.0,6440955.0,6693958.0,5218312.0,11591116.0,11368593.0,11633876.0,11061955.0,11221624.0,13440623.0,13760151.0,11007688.0,13368422.0,13504966.0,13006015.0,4045186.0,6369717.0,7009272.0,7016462.0,5811906.0,43342.0,86271.0,116325.0,100832.0,88821.0,57736.0,51619.0,25570.0,42438.0,0.0,19288.0,38328.0,211300.0,169565.0,172090.0,50126.0,122282.0,156474.0,234302.0,170267.0,186956.0,196148.0,176743.0,166506.0,1150412.0,1833.0,304439.0,4970733.0,6359281.0,6383219.0,6642339.0,5192742.0,11548678.0,11368593.0,11614588.0,11023627.0,11010324.0,13271058.0,13588061.0,10957562.0,13246140.0,13348492.0,12771713.0,3874919.0,6182761.0,6813124.0,6839719.0,5645400.0
54051,WV,Marshall,10687875.0,4797128.0,6791716.0,12051371.0,13924918.0,11442139.0,9745851.0,10774732.0,10159633.0,13944543.0,14402055.0,14719674.0,15022333.0,16963861.0,16376633.0,16789549.0,17700117.0,17943254.0,18319326.0,13853276.0,16996710.0,16009544.0,13863820.0,14558969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10687875.0,4797128.0,6791716.0,12051371.0,13924918.0,11442139.0,9745851.0,10774732.0,10159633.0,13944543.0,14402055.0,14716859.0,15022333.0,16963861.0,16376633.0,16789549.0,17700117.0,17943254.0,18319326.0,13853276.0,16996710.0,16009544.0,13863820.0,14558969.0
54053,WV,Mason,0.0,0.0,0.0,0.0,0.0,15483.0,600724.0,583867.0,408378.0,157799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15483.0,600724.0,583867.0,408378.0,157799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54055,WV,Mercer,22387.0,5504.0,0.0,0.0,8068.0,12649.0,0.0,0.0,107947.0,68836.0,82274.0,147388.0,251128.0,224128.0,149721.0,111183.0,138016.0,60522.0,267650.0,358774.0,376576.0,478338.0,503319.0,326480.0,22387.0,5504.0,0.0,0.0,8068.0,12649.0,0.0,0.0,45000.0,68836.0,82274.0,147388.0,251128.0,224128.0,149721.0,111183.0,138016.0,60522.0,267650.0,340895.0,355274.0,422477.0,370332.0,236705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17879.0,21302.0,55861.0,132987.0,89775.0
54057,WV,Mineral,90350.0,69425.0,70059.0,88296.0,130196.0,48303.0,54548.0,86289.0,79753.0,75998.0,75995.0,56755.0,59312.0,6186.0,0.0,0.0,0.0,0.0,2999.0,528.0,0.0,0.0,0.0,0.0,90350.0,69425.0,70059.0,88296.0,130196.0,48303.0,54548.0,86289.0,79753.0,75998.0,75995.0,56755.0,59312.0,6186.0,0.0,0.0,0.0,0.0,2999.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54059,WV,Mingo,22115433.0,19589221.0,13983901.0,13313606.0,14541871.0,15574269.0,13409123.0,13182417.0,8159665.0,8887740.0,7966552.0,6759276.0,5281172.0,4644688.0,3911916.0,3083531.0,5352937.0,5603864.0,4732871.0,1790501.0,1684855.0,2311640.0,3513465.0,2612521.0,10807094.0,9927450.0,6755854.0,7226827.0,8467710.0,9339314.0,7918017.0,8589348.0,4850789.0,5087862.0,4588704.0,3935053.0,2997841.0,3134444.0,2529812.0,1788825.0,3175597.0,3143657.0,2868388.0,1108635.0,1684855.0,2203839.0,3191001.0,2489810.0,11275185.0,9624705.0,7220448.0,6086779.0,6074161.0,6234955.0,5491106.0,4593069.0,3308876.0,3799878.0,3377848.0,2824223.0,2283331.0,1510244.0,1382104.0,1228935.0,2177340.0,2460207.0,1864483.0,681866.0,0.0,107801.0,322464.0,122711.0
54061,WV,Monongalia,6975641.0,6534833.0,5332778.0,5938513.0,5335638.0,6382245.0,5843442.0,5332704.0,5732073.0,5900991.0,6211264.0,5705601.0,5146118.0,4253028.0,2740988.0,1849358.0,1398487.0,173622.0,18324.0,0.0,0.0,0.0,0.0,0.0,715605.0,339991.0,324708.0,326992.0,386992.0,701992.0,655051.0,1140858.0,898862.0,834187.0,784324.0,296463.0,120450.0,56288.0,27079.0,19715.0,20265.0,46586.0,18324.0,0.0,0.0,0.0,0.0,0.0,6260036.0,6194842.0,5008070.0,5611521.0,4948646.0,5680253.0,5188391.0,4191846.0,4833211.0,5066804.0,5426940.0,5409138.0,4936164.0,4196740.0,2713909.0,1829643.0,1378222.0,127036.0,0.0,0.0,0.0,0.0,0.0,0.0
54067,WV,Nicholas,5610045.0,4969402.0,5298102.0,4875056.0,3906881.0,3982319.0,4493195.0,4396669.0,3823870.0,3608829.0,3610537.0,2282062.0,1148013.0,651799.0,655443.0,594190.0,516508.0,720837.0,1021422.0,988807.0,1000254.0,1083820.0,1121673.0,1350210.0,3626136.0,4330386.0,4559034.0,4298385.0,3409297.0,3163633.0,3389103.0,3086620.0,2500090.0,2717734.0,2760267.0,1144250.0,227341.0,32801.0,0.0,0.0,0.0,171149.0,461588.0,161780.0,152319.0,262826.0,267710.0,259890.0,1983909.0,639016.0,739068.0,576671.0,497584.0,818686.0,1104092.0,1310049.0,1323780.0,891095.0,850270.0,1137812.0,920672.0,618998.0,655443.0,594190.0,516508.0,549688.0,559834.0,827027.0,847935.0,820994.0,853963.0,1090320.0
54069,WV,Ohio,0.0,3359371.0,3843742.0,0.0,0.0,0.0,0.0,0.0,0.0,180308.0,275227.0,2000531.0,3694046.0,5627411.0,6030582.0,6593227.0,6988112.0,6807214.0,7330458.0,6756696.0,7212501.0,8312644.0,7664330.0,6030327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3359371.0,3843742.0,0.0,0.0,0.0,0.0,0.0,0.0,162328.0,275227.0,2000531.0,3694046.0,5627411.0,6030582.0,6593227.0,6988112.0,6807214.0,7330458.0,6756696.0,7212501.0,8312644.0,7664330.0,6030327.0
54077,WV,Preston,2465475.0,2463764.0,2405660.0,1858014.0,1529430.0,1380863.0,1470735.0,1290586.0,104360.0,88443.0,29585.0,5072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81815.0,41911.0,25438.0,22129.0,20147.0,3695.0,1099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2383660.0,2421853.0,2380222.0,1835885.0,1509283.0,1377168.0,1469636.0,1290586.0,104360.0,88443.0,29585.0,5072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54081,WV,Raleigh,9303923.0,7976668.0,6878613.0,7659922.0,9619429.0,8028938.0,7557463.0,8631241.0,8184818.0,7522708.0,7432612.0,6860454.0,7089091.0,6149606.0,5633400.0,4804142.0,6146382.0,6545812.0,6627230.0,6008658.0,7093726.0,6829134.0,7006591.0,7089255.0,496337.0,581471.0,3800.0,849079.0,3072323.0,2870402.0,2740646.0,3098379.0,2255622.0,2884422.0,3458398.0,2820524.0,2724846.0,2016678.0,1825280.0,1503118.0,2212538.0,2432939.0,2699322.0,2542464.0,3552763.0,3231976.0,2773495.0,2670049.0,8807586.0,7395197.0,6874813.0,6810843.0,6547106.0,5158536.0,4816817.0,5532862.0,5929196.0,4638286.0,3974214.0,4039930.0,4364245.0,4132928.0,3808120.0,3301024.0,3933844.0,4112873.0,3927908.0,3466194.0,3540963.0,3597158.0,4233096.0,4419206.0
54083,WV,Randolph,0.0,0.0,0.0,608.0,202716.0,1265287.0,447823.0,396357.0,461152.0,491336.0,606361.0,443160.0,0.0,0.0,0.0,0.0,0.0,361166.0,470959.0,696660.0,764292.0,493757.0,235888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2454.0,4329.0,910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35074.0,64757.0,54435.0,2535.0,0.0,0.0,0.0,0.0,608.0,202716.0,1265287.0,445369.0,392028.0,460242.0,491336.0,606361.0,443160.0,0.0,0.0,0.0,0.0,0.0,361166.0,470959.0,661586.0,699535.0,439322.0,233353.0,0.0
54091,WV,Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13437.0,115015.0,587171.0,2713579.0,3383885.0,3574262.0,3381442.0,3444773.0,4274748.0,4185123.0,4370790.0,4041623.0,4443600.0,3650142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3676.0,14351.0,17683.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9761.0,100664.0,569488.0,2713359.0,3383885.0,3574262.0,3381442.0,3444773.0,4274748.0,4185123.0,4370790.0,4041623.0,4443600.0,3650142.0
54093,WV,Tucker,276625.0,130598.0,67011.0,0.0,114586.0,560919.0,2785794.0,2560616.0,2215064.0,2449174.0,2384942.0,2396539.0,2351727.0,1926229.0,2108354.0,2014302.0,2114258.0,2280219.0,2075291.0,1834142.0,1539656.0,1426966.0,820334.0,1082802.0,276625.0,130598.0,67011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67378.0,111991.0,23019.0,5352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114586.0,560919.0,2785794.0,2560616.0,2215064.0,2449174.0,2317564.0,2284548.0,2328708.0,1920877.0,2108354.0,2014302.0,2114258.0,2280219.0,2075291.0,1834142.0,1539656.0,1426966.0,820334.0,1082802.0
54097,WV,Upshur,2130054.0,1299800.0,2113244.0,1785997.0,1211255.0,672596.0,639108.0,899347.0,704212.0,567899.0,700350.0,409979.0,609256.0,405138.0,597769.0,400301.0,336198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77782.0,58121.0,57203.0,4033.0,2566.0,0.0,0.0,41668.0,18864.0,25067.0,52288.0,34472.0,53374.0,26832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2052272.0,1241679.0,2056041.0,1781964.0,1208689.0,672596.0,639108.0,857679.0,685348.0,542832.0,648062.0,375507.0,555882.0,378306.0,597769.0,400301.0,336198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54099,WV,Wayne,5584435.0,4124147.0,4760872.0,5137097.0,5024283.0,4851387.0,4762868.0,5104404.0,5543890.0,4962959.0,4450935.0,4365560.0,3361296.0,2329130.0,1031263.0,0.0,16268.0,6459.0,3560.0,0.0,0.0,0.0,0.0,0.0,1748222.0,376500.0,336998.0,949763.0,833172.0,1179149.0,1120011.0,1041386.0,1551030.0,1094436.0,824378.0,744051.0,24422.0,21019.0,0.0,0.0,16268.0,6459.0,3560.0,0.0,0.0,0.0,0.0,0.0,3836213.0,3747647.0,4423874.0,4187334.0,4191111.0,3672238.0,3642857.0,4063018.0,3992860.0,3868523.0,3626557.0,3621509.0,3336874.0,2308111.0,1031263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54101,WV,Webster,5831920.0,5661062.0,4914898.0,4705886.0,5090931.0,5809219.0,5374370.0,5892963.0,4857778.0,4022561.0,3444115.0,2647010.0,2310144.0,2062339.0,1596491.0,294068.0,0.0,430263.0,473575.0,142659.0,125630.0,196494.0,132227.0,0.0,3308318.0,3050839.0,2659200.0,2716751.0,3348730.0,4314007.0,4445897.0,4441313.0,3569620.0,2714745.0,2050654.0,1196778.0,1010154.0,1042546.0,700949.0,161495.0,0.0,430263.0,473575.0,142659.0,125630.0,196494.0,132227.0,0.0,2523602.0,2610223.0,2255698.0,1989135.0,1742201.0,1495212.0,928473.0,1451650.0,1288158.0,1307816.0,1393461.0,1450232.0,1299990.0,1019793.0,895542.0,132573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54103,WV,Wetzel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4880471.0,6149291.0,7039318.0,7049832.0,5579207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4880471.0,6149291.0,7039318.0,7049832.0,5579207.0
54109,WV,Wyoming,6917896.0,7581845.0,5217977.0,4707243.0,6469140.0,5758054.0,4941437.0,5343066.0,3037046.0,4274982.0,4538272.0,5202920.0,5917255.0,4619754.0,4457688.0,3641278.0,4987469.0,5488233.0,4845823.0,3764601.0,4912900.0,5996936.0,6702372.0,6672098.0,1940925.0,2375122.0,1867109.0,1901167.0,2177648.0,2108833.0,2114483.0,1575647.0,991440.0,1713446.0,1482545.0,989538.0,1203674.0,58430.0,266992.0,912796.0,1612579.0,2649418.0,2740263.0,1495472.0,1946388.0,2363539.0,2818720.0,3183723.0,4976971.0,5206723.0,3350868.0,2806076.0,4291492.0,3649221.0,2784261.0,3740687.0,2014641.0,2482817.0,2992135.0,4189587.0,4713581.0,4561324.0,4190696.0,2728482.0,3374890.0,2838815.0,2105560.0,2269129.0,2966512.0,3633397.0,3883652.0,3488375.0
